sat,tothrs,colgpa,athlete,hsize,hsrank,hsperc,female
1050,63,1.6799999,0,6.3099999,325,51.50555,0
1070,82,2.9000001,0,5.8200002,273,46.907219,0
1150,17,3,0,5.3499999,171,31.96262,1
1140,16,2.25,0,5.3499999,238,44.485981,0
1200,51,2.8599999,0,7.1799998,187,26.044571,1
940,48,3.3699999,0,7.1799998,99,13.7883,1
880,76,2.3099999,0,1.6,85,53.125,0
880,17,1.8200001,0,3.05,65,21.31148,0
1080,37,.86000001,0,.33000001,24,72.727272,1
980,13,2.53,0,5.3699999,220,40.968342,1
1170,16,2.8699999,0,5.3699999,249,46.36871,0
970,17,3.05,0,5.3699999,172,32.0298,1
1030,65,2.1300001,0,6.1500001,330,53.658539,0
1230,17,4,0,5.5700002,78,14.00359,0
910,101,2.01,1,5.9499998,448,75.294121,0
1190,18,3.05,0,5.5700002,108,19.389589,1
1090,128,2.4400001,0,5.9499998,205,34.453781,1
970,77,3.0699999,0,.1,3,30,1
1020,75,2.5699999,1,.1,1,10,0
860,13,.92000002,1,5.0900002,315,61.886051,0
1000,23,2.78,0,5.4200001,214,39.483391,0
970,12,1.83,0,5.0900002,260,51.080551,0
1150,62,3.25,0,6.4000001,126,19.6875,1
880,114,2.78,0,5.9400001,218,36.70034,1
1130,54,2.6199999,0,5.6700001,91,16.049379,0
950,16,1.4299999,0,.44,5,11.36364,0
1000,17,2.47,0,1.89,42,22.222219,0
1130,18,2.4400001,0,.69999999,25,35.714291,0
860,119,2.77,0,3.27,103,31.49847,0
980,80,2.8699999,0,.63,26,41.26984,0
910,18,2.77,1,.69,12,17.3913,1
1010,51,1.76,0,5.5300002,117,21.15732,1
1060,82,2.3900001,0,5.9499998,68,11.42857,0
700,69,2.1300001,1,6.25,202,32.32,0
1010,13,3.0699999,0,4.0599999,41,10.09852,1
940,44,2.8099999,0,2.3099999,71,30.735929,1
1110,78,3.1600001,0,2.6800001,29,10.8209,0
1180,122,3.1700001,0,3.0799999,28,9.090909,1
1030,16,3.3699999,0,4.48,29,6.4732141,0
1150,116,2.9300001,0,2.49,14,5.6224899,1
880,78,2.3699999,0,1.38,22,15.94203,1
1210,44,2.2,0,.1,3,30,0
1050,108,3.54,0,.1,2,20,1
1090,113,3.0999999,0,.1,3,30,1
1020,95,3.51,0,2.1600001,7,3.240741,1
1090,123,3.73,0,3.28,16,4.8780489,0
890,90,2,0,1.35,6,4.4444451,0
1260,51,3.3499999,0,3.8299999,21,5.4830289,1
1090,110,2.6600001,0,6.3899999,50,7.8247261,1
980,111,2.8800001,0,6.3899999,48,7.5117369,1
1230,118,2.6700001,0,6.3899999,114,17.84038,0
1330,125,3.77,0,2.1199999,2,.94339621,0
1000,77,3.0599999,0,3.3800001,33,9.7633133,1
1180,81,3.5599999,0,1.15,5,4.347826,0
1010,42,2.3499999,1,3.22,168,52.173908,0
850,15,2.4000001,0,.95999998,48,50,0
1200,17,3.1700001,0,1.5700001,24,15.28662,1
1260,92,3.77,0,.99000001,2,2.0202019,0
950,13,2.3,0,3.22,57,17.70186,0
1120,16,2.5,0,.41999999,1,2.3809519,0
1000,18,2.3299999,0,1.41,25,17.730499,1
1020,75,1.97,0,1,41,41,1
1180,47,3.3599999,0,2.3,20,8.695652,1
1150,18,3,0,2.3800001,11,4.6218491,0
990,49,2.24,0,2.3299999,89,38.19743,1
900,50,2.46,0,.1,2,20,1
1340,62,4,0,.44999999,1,2.2222221,0
980,12,2.8299999,0,.34999999,23,65.714287,1
1420,128,3.9400001,0,3.1300001,38,12.14058,0
